bin_center_ time[s]            ,count_ time[s]            ,density_ time[s]            ,normal_pdf_ time[s]            ,bin_center_ dt[s]              ,count_ dt[s]              ,density_ dt[s]              ,normal_pdf_ dt[s]              ,bin_center_ u[ft/s]            ,count_ u[ft/s]            ,density_ u[ft/s]            ,normal_pdf_ u[ft/s]            ,bin_center_ v[ft/s]            ,count_ v[ft/s]            ,density_ v[ft/s]            ,normal_pdf_ v[ft/s]            ,bin_center_ w[ft/s]            ,count_ w[ft/s]            ,density_ w[ft/s]            ,normal_pdf_ w[ft/s]            ,bin_center_ p[rad/s]           ,count_ p[rad/s]           ,density_ p[rad/s]           ,normal_pdf_ p[rad/s]           ,bin_center_ q[rad/s]           ,count_ q[rad/s]           ,density_ q[rad/s]           ,normal_pdf_ q[rad/s]           ,bin_center_ r[rad/s]           ,count_ r[rad/s]           ,density_ r[rad/s]           ,normal_pdf_ r[rad/s]           ,bin_center_ x[ft]              ,count_ x[ft]              ,density_ x[ft]              ,normal_pdf_ x[ft]              ,bin_center_ y[ft]              ,count_ y[ft]              ,density_ y[ft]              ,normal_pdf_ y[ft]              ,bin_center_ z[ft]              ,count_ z[ft]              ,density_ z[ft]              ,normal_pdf_ z[ft]              ,bin_center_ e0                 ,count_ e0                 ,density_ e0                 ,normal_pdf_ e0                 ,bin_center_ ex                 ,count_ ex                 ,density_ ex                 ,normal_pdf_ ex                 ,bin_center_ ey                 ,count_ ey                 ,density_ ey                 ,normal_pdf_ ey                 ,bin_center_ ez                 ,count_ ez                 ,density_ ez                 ,normal_pdf_ ez                 ,bin_center_ aileron[deg]       ,count_ aileron[deg]       ,density_ aileron[deg]       ,normal_pdf_ aileron[deg]       ,bin_center_ elevator[deg]      ,count_ elevator[deg]      ,density_ elevator[deg]      ,normal_pdf_ elevator[deg]      ,bin_center_ rudder[deg]        ,count_ rudder[deg]        ,density_ rudder[deg]        ,normal_pdf_ rudder[deg]        ,bin_center_ throttle           ,count_ throttle           ,density_ throttle           ,normal_pdf_ throttle           ,bin_center_ d_aileron          ,count_ d_aileron          ,density_ d_aileron          ,normal_pdf_ d_aileron          ,bin_center_ d_elevator         ,count_ d_elevator         ,density_ d_elevator         ,normal_pdf_ d_elevator         ,bin_center_ d_rudder           ,count_ d_rudder           ,density_ d_rudder           ,normal_pdf_ d_rudder           ,bin_center_ d_throttle         ,count_ d_throttle         ,density_ d_throttle         ,normal_pdf_ d_throttle         ,bin_center_ aileron_sp[deg]    ,count_ aileron_sp[deg]    ,density_ aileron_sp[deg]    ,normal_pdf_ aileron_sp[deg]    ,bin_center_ elevator_sp[deg]   ,count_ elevator_sp[deg]   ,density_ elevator_sp[deg]   ,normal_pdf_ elevator_sp[deg]   ,bin_center_ rudder_sp[deg]     ,count_ rudder_sp[deg]     ,density_ rudder_sp[deg]     ,normal_pdf_ rudder_sp[deg]     ,bin_center_ throttle_sp[none]  ,count_ throttle_sp[none]  ,density_ throttle_sp[none]  ,normal_pdf_ throttle_sp[none]  
10.0,10000,1.0,1.0,0.009999999999995804,0,0.0,117865247333.95761,334.2686739473705,0,0.0,5.3243583420415364e-05,-23.327981579748773,0,0.0,2.83650949420386e-05,27.929694803373998,1,0.00016731200475506513,2.5893766620944834e-05,-0.15558366976780588,0,0.0,0.004315121532246405,-0.043950017664526095,0,0.0,0.015085688984657654,-0.07731890476711581,0,0.0,0.008541164190866755,3448.135987012577,1,6.915377991059025e-05,4.024199913563789e-06,-157.8072804579831,0,0.0,4.1830193615027e-06,-3064.7676798228576,0,0.0,9.933632263146118e-06,0.9894957508528412,2,1.1928228800416931,8.905283214404737e-09,-0.12337310555995766,0,0.0,0.005368302006320534,0.034974416479148014,0,0.0,0.01947465337395185,-0.07474454059981198,0,0.0,0.00884552523540776,0.0,10000,1.0,1.0,-9.258535573719072,0,0.0,161318972.9848164,0.0,10000,1.0,1.0,0.07553867485534368,0,0.0,14755151965.761383,0.0,10000,1.0,1.0,0.0,10000,1.0,1.0,0.0,10000,1.0,1.0,0.0,10000,1.0,1.0,0.0,10000,1.0,1.0,-9.258535573719072,0,0.0,161318972.9848164,0.0,10000,1.0,1.0,0.07553867485534368,0,0.0,14755151965.761383
,,,,0.009999999999995967,0,0.0,183798743098.13,334.6291173979994,0,0.0,8.30098213932093e-05,-22.6513999934322,1,0.00014780183502246543,4.4222821111573155e-05,28.527380547122,3,0.0005019360142651954,4.100475381730011e-05,-0.15077330648844753,0,0.0,0.0069204015248824175,-0.04267786490097499,0,0.0,0.02351946033237562,-0.07507198613833846,0,0.0,0.013316168229618036,3449.582039565732,0,0.0,6.610198565811464e-06,-153.21937414597159,0,0.0,6.5215687558240206e-06,-3062.778322215493,0,0.0,1.5648911516599887e-05,0.989663420339524,1,0.5964114400208466,2.659798348074913e-08,-0.11979817611125876,0,0.0,0.008369492849698552,0.03595986667245281,0,0.0,0.030362109279944212,-0.07257493501719675,1,0.04609132682976419,0.013790684675044077,,,,,-9.258535573718955,0,0.0,249517678.08240187,,,,,0.07553867485534499,0,0.0,23021231558.663734,,,,,,,,,,,,,,,,,,,,,-9.258535573718955,0,0.0,249517678.08240187,,,,,0.07553867485534499,0,0.0,23021231558.663734
,,,,0.00999999999999613,0,0.0,282891924252.4046,334.98956084862834,2,0.0005548720600999033,0.000127737750628857,-21.974818407115627,0,0.0,6.805126912026655e-05,29.125066290870002,0,0.0,6.405787926257545e-05,-0.14596294320908915,0,0.0,0.010935210691581019,-0.04140571213742389,0,0.0,0.036192379509299766,-0.07282506750956108,1,0.04450539450750553,0.02049127859930525,3451.028092118887,0,0.0,1.0706303715969923e-05,-148.63146783396007,0,0.0,1.0035565785574876e-05,-3060.7889646081285,1,5.02674831462111e-05,2.4317039666300343e-05,0.9898310898262068,1,0.5964114400208466,7.74782208737396e-08,-0.11622324666255987,0,0.0,0.012879201190670516,0.036945316865757596,1,0.10147646291959378,0.04672203214841272,-0.0704053294345815,0,0.0,0.021221477295770348,,,,,-9.258535573718834,0,0.0,385953315.60209167,,,,,0.0755386748553463,0,0.0,35450374289.96466,,,,,,,,,,,,,,,,,,,,,-9.258535573718834,0,0.0,385953315.60209167,,,,,0.0755386748553463,0,0.0,35450374289.96466
,,,,0.009999999999996293,0,0.0,429753883361.98157,335.3500042992573,0,0.0,0.00019401559116647747,-21.298236820799055,0,0.0,0.00010336026071383321,29.722752034617997,2,0.00033462400951013026,9.872116517718864e-05,-0.1411525799297308,1,0.02078845072452381,0.01702474507941102,-0.04013355937387279,0,0.0,0.054971109727932135,-0.07057814888078373,0,0.0,0.031123356342419944,3452.474144672041,1,6.915377991059025e-05,1.709836990869738e-05,-144.04356152194853,2,4.35928692520123e-05,1.5242606191144955e-05,-3058.7996070007634,1,5.02674831462111e-05,3.72724364975042e-05,0.9899987593128895,2,1.1928228800416931,2.201103774235321e-07,-0.11264831721386098,0,0.0,0.019561686505816633,0.037930767059062384,1,0.10147646291959378,0.07096416402470632,-0.06823572385196627,3,0.13827398048929257,0.03223242496987125,,,,,-9.258535573718714,0,0.0,589061357.0626826,,,,,0.07553867485534758,0,0.0,53643415312.4502,,,,,,,,,,,,,,,,,,,,,-9.258535573718714,0,0.0,589061357.0626826,,,,,0.07553867485534758,0,0.0,53643415312.4502
,,,,0.009999999999996456,0,0.0,644377425141.2495,335.71044774988627,0,0.0,0.00029085837994506457,-20.621655234482482,0,0.0,0.00015495248500997167,30.320437778366,1,0.00016731200475506513,0.00015008847913734104,-0.13634221665037244,2,0.04157690144904762,0.0261150992631878,-0.03886140661032169,2,0.15721382347330512,0.08240991264217003,-0.06833123025200635,0,0.0,0.04665856465340169,3453.920197225196,1,6.915377991059025e-05,2.6925262938835744e-05,-139.45565520993702,1,2.179643462600615e-05,2.2850945721639265e-05,-3056.8102493933984,1,5.02674831462111e-05,5.635278391944138e-05,0.9901664287995722,1,0.5964114400208466,6.098616843968212e-07,-0.10907338776516208,0,0.0,0.02932589289276673,0.03891621725236717,2,0.20295292583918756,0.10638589227950543,-0.06606611826935102,0,0.0,0.04832122435146473,,,,,-9.258535573718596,0,0.0,876660714.3894796,,,,,0.07553867485534889,0,0.0,80479276196.39378,,,,,,,,,,,,,,,,,,,,,-9.258535573718596,0,0.0,876660714.3894796,,,,,0.07553867485534889,0,0.0,80479276196.39378
,,,,0.00999999999999662,0,0.0,953634758018.9193,336.0708912005152,1,0.00027743603004995167,0.0004303820129706132,-19.94507364816591,3,0.00044340550506739634,0.00022928258909366356,30.918123522114,1,0.00016731200475506513,0.0002251043095276354,-0.13153185337101408,2,0.04157690144904762,0.03946938366936639,-0.03758925384677059,0,0.0,0.1219416270501467,-0.06608431162322899,1,0.04450539450750553,0.0690404965524599,3455.3662497783503,0,0.0,4.180760539200209e-05,-134.8677488979255,1,2.179643462600615e-05,3.38124554630993e-05,-3054.820891786034,1,5.02674831462111e-05,8.404143900628101e-05,0.990334098286255,1,0.5964114400208466,1.6479807363446568e-06,-0.10549845831646319,1,0.02797258000053548,0.04339340959587917,0.03990166744567196,4,0.4059058516783751,0.15741879082039176,-0.06389651268673577,1,0.04609132682976419,0.07150072763767973,,,,,-9.258535573718476,0,0.0,1303204948.3942783,,,,,0.0755386748553502,0,0.0,119167851266.46121,,,,,,,,,,,,,,,,,,,,,-9.258535573718476,0,0.0,1303204948.3942783,,,,,0.0755386748553502,0,0.0,119167851266.46121
,,,,0.009999999999996782,0,0.0,1392980618692.77,336.43133465114414,2,0.0005548720600999033,0.0006285708351388036,-19.268492061849336,1,0.00014780183502246543,0.0003348661053807306,31.515809265861996,3,0.0005019360142651954,0.00033305781636551663,-0.12672149009165573,3,0.06236535217357143,0.05877418413194856,-0.03631710108321949,3,0.2358207352099577,0.17809515277843932,-0.06383739299445162,3,0.13351618352251657,0.10083330917302925,3456.8123023315047,0,0.0,6.400895379812294e-05,-130.279842585914,3,6.538930387801844e-05,4.938292662798774e-05,-3052.831534178669,4,0.0002010699325848444,0.0001236294953018018,0.9905017677729377,2,1.1928228800416931,4.343130351598302e-06,-0.10192352886776429,2,0.05594516000107096,0.0633758635053919,0.040887117638976754,1,0.10147646291959378,0.22990937778635454,-0.061726907104120536,3,0.13827398048929257,0.10442646469827327,,,,,-9.258535573718358,0,0.0,1890495966.471899,,,,,0.0755386748553515,0,0.0,174157250840.0214,,,,,,,,,,,,,,,,,,,,,-9.258535573718358,0,0.0,1890495966.471899,,,,,0.0755386748553515,0,0.0,174157250840.0214
,,,,0.009999999999996945,0,0.0,2008303399087.6255,336.79177810177305,6,0.00166461618029971,0.0009061120849532726,-18.591910475532767,0,0.0,0.00048272399539460464,32.11349500961,4,0.0006692480190202605,0.000486132682533906,-0.12191112681229738,5,0.10394225362261905,0.08623240016993552,-0.03504494831966839,4,0.31442764694661024,0.25673187679557863,-0.061590474365674254,3,0.13351618352251657,0.14535558269632257,3458.2583548846596,0,0.0,9.66309524018552e-05,-125.69193627390248,2,4.35928692520123e-05,7.118762772075021e-05,-3050.8421765713038,6,0.0003016048988772666,0.00017939123699932055,0.9906694372596204,1,0.5964114400208466,1.1163067452456147e-05,-0.0983485994190654,5,0.1398629000026774,0.09135905232368259,0.04187256783228154,2,0.20295292583918756,0.33142432644096165,-0.0595573015215053,8,0.3687306146381135,0.15053527202094957,,,,,-9.258535573718238,0,0.0,2737236662.6805515,,,,,0.0755386748553528,0,0.0,251206815256.8851,,,,,,,,,,,,,,,,,,,,,-9.258535573718238,0,0.0,2737236662.6805515,,,,,0.0755386748553528,0,0.0,251206815256.8851
,,,,0.009999999999997108,0,0.0,2857819663400.28,337.152221552402,4,0.0011097441201998067,0.0012892501814760384,-17.915328889216195,3,0.00044340550506739634,0.0006868377643339932,32.711180753358,5,0.0008365600237753256,0.0006999860369970385,-0.11710076353293902,4,0.08315380289809524,0.12465564207576309,-0.033772795556117285,4,0.31442764694661024,0.3652877212938234,-0.05934355573689689,5,0.22252697253752762,0.20681736231279713,3459.704407437814,3,0.00020746133973177075,0.00014384073269793095,-121.10402996189094,9,0.00019616791163405535,0.00010128842058491796,-3048.852818963939,5,0.0002513374157310555,0.0002567620679621721,0.9908371067463031,1,0.5964114400208466,2.798299437737691e-05,-0.09477366997036651,4,0.11189032000214191,0.12998907833114046,0.042858018025586336,4,0.4059058516783751,0.4715629336646688,-0.05738769593889006,8,0.3687306146381135,0.2141872181095103,,,,,-9.258535573718117,0,0.0,3910580615.5536203,,,,,0.0755386748553541,0,0.0,356308966792.6532,,,,,,,,,,,,,,,,,,,,,-9.258535573718117,0,0.0,3910580615.5536203,,,,,0.0755386748553541,0,0.0,356308966792.6532
,,,,0.00999999999999727,0,0.0,3999650245708.3276,337.512665003031,7,0.0019420522103496616,0.0018105897690260527,-17.238747302899622,7,0.001034612845157258,0.0009645772767393206,33.308866497105996,5,0.0008365600237753256,0.000994313423963254,-0.11229040025358066,5,0.10394225362261905,0.17754604659719433,-0.03250064279256619,6,0.4716414704199154,0.5130006731263093,-0.057096637108119526,5,0.22252697253752762,0.29044898006668063,3461.1504599909686,7,0.00048407645937413173,0.0002111240015479327,-116.51612364987943,6,0.0001307786077560369,0.00014224685066314675,-3046.863461356574,7,0.0003518723820234777,0.00036250250923350097,0.9910047762329859,3,1.7892343200625396,6.841239158488947e-05,-0.09119874052166761,9,0.2517532200048193,0.18255331563500687,0.043843468218891124,6,0.6088587775175627,0.6622508458115071,-0.05521809035627482,9,0.41482194146787765,0.30079901584441376,,,,,-9.258535573718,0,0.0,5458325333.882766,,,,,0.0755386748553554,0,0.0,500716587658.9514,,,,,,,,,,,,,,,,,,,,,-9.258535573718,0,0.0,5458325333.882766,,,,,0.0755386748553554,0,0.0,500716587658.9514
